"Ativo","Nome","CNPJ","codigo ambima","classificacaoão|Anbima","Gestora|","Administradora","Link para o|regulamento (antigo)","Tipo de|investidor","Taxa de|Adm| max|em % a.a.","Investimento|no Exterior","Benchmark","t-zero","t-limite","patrimonio ","Pat|Medio|12 meses|em milhares","Pat|vs Media|de 12 meses|em %","Cota|||em reais","Cota|Maxima em|12 meses|em reais","Data|da Cota|Maxima|12 meses","Cota Atual|vs|Max 12 meses|em %","Media de|Cotistas|1 mês|em unidades","Captação|Liquida|no Mis|em milhares","Captação|Liquida|no Ano|em milhares","Captação|Liquida|em 12 meses|em milhares","Retorno|1 mês||em %","Premio|vs IBOV|1 mês|em dif. de p.p.","Retorno|3 meses||em %","Premio|vs IBOV|3 meses|em dif. de p.p.","Retorno|6 meses||em %","Preio|vs IBOV|6 meses|em dif. de p.p.","Retorno|12 meses||em %","Premio|vs IBOV|12 meses|em dif. de p.p.","Retorno|24 meses||em %","Premio|vs IBOV|24 meses|em dif. de p.p.","Retorno|36 meses||em %","Premio|vs IBOV|36 meses|em dif. de p.p.","Retorno|no mês||em %","Premio|vs IBOV|no mês|em dif. de p.p.","Retorno|no ano||em %","Premio|vs IBOV|no ano|em dif. de p.p.","Retorno|desde o|Inicio|em %","Premio Medio Anual|vs IBOV|do Inicio|em dif. de p.p.","Data do|Inicio da Serie","Volatilidade|12 meses||em %","Sharpe|12 meses||em unidades","VAR 95%|p/ 1 dia|(últ. 12 meses)|em %","Max Retorno|Mensal|(últ. 12 meses)|em %","Max Premio|Mensal vs IBOV|(últ. 12 meses)|em dif. de p.p.","Min Retorno|Mensal|(últ. 12 meses)|em %","Min Premio|Mensal vs IBOV|(últ. 12 meses)|em dif. de p.p.","Meses|Positivos|(últ. 12 meses)|em unidades","Meses|Negativos|(últ. 12 meses)|em unidades","Meses acima|do IBOV|(últ. 12 meses)|em unidades","Meses abaixo|do IBOV|(últ. 12 meses)|em unidades","Perda Maxima||(últ. 12 meses)|em %","Data|do Pico|Perda Maxima","Data|do Fundo|Perda Maxima","Tempo de|Recuperação|Perda Maxima|em dias úteis","Data de|Recuperação|Perda Maxima","Data da|Carteira|Aberta","Alocação em|Titulos Publicos|(1)|em %","Alocação em|Compromissadas|(2)|em %","Alocação em|Debentures|(3)|em %","Alocação em|Dep. a Prazo|(4)|em %","Alocação|Renda Fixa|(1+2+3+4)|em %","Alocação em|Ações|(5)|em %","Alocação em|BDR's|(6)|em %","Alocação em|UNIT's|(7)|em %","Alocação em|Emp. Cedidos|(8)|em %","Alocação em|Emp. Recebidos|(9)|em %","Alocação NET|em R. Variavel|(5+6+7+8-9)|em %","Alocação em|Investimentos|no Exterior|em %","Alocação em|Cotas de|Fundos|em %","1º Maior|Investimento||em %","1º Maior|Investimento|","2º Maior|Investimento||em %","2º Maior|Investimento|","3º Maior|Investimento||em %","3º Maior|Investimento|","Soma dos 3|Maiores|Investimento|em %"
"619698<BraNa>","3g Rider Fc FIA","42887957000141","619698","Ações Livre","3g Radar Gestora de Recursos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=42887957000141","Não Há Restrição",0.045,"Até 20 %","Não se Aplica","2021-10-25","2023-03-09",13286.74029,13174.101854,100.85499897,0.8541018,1.1414959,"2022-04-04",74.823028274,6,0,-85.22302,498.70798,16.459920405,19.179032545,18.813189363,21.090328518,-0.14060491221,6.2967892165,-3.6318126952,3.2880430958,"-","-","-","-",12.628368179,12.49565357,22.85608952,27.105806564,-14.58982,-8.4001685203,"2021-10-25",36.402306809,-0.26794098252,3.767817333,12.628368179,13.88035125,-17.65173445,-10.849108151,6,6,5,7,-40.378226501,"2022-04-04","2023-01-03","-","-","2022-11-30",0,2.0994813755,0,0,2.0994813755,97.802024151,0,0,0,0,97.802024151,0,0,97.802024151,"Grendene ON - Ações",2.0994813755,"NTN-B 760199 2045-05-15 - Operações compromissadas",0.083693726134,"Disponibilidades  - Disponibilidades",99.985199253
"619681<BraNa>","3g Rider FIA","42847401000121","619681","Ações Livre","3g Radar Gestora de Recursos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=42847401000121","Não Há Restrição",0,"Até 20 %","Não se Aplica","2021-10-25","2023-03-09",13274.33679,13177.409199,100.73555877,0.8587775,1.1586432,"2022-04-04",74.119237052,1,-6.32643,-107.65701,448.98724,16.513066547,19.232178688,18.962722605,21.23986176,0.057964766711,6.4953588954,-3.2913774932,3.6272450382,"-","-","-","-",12.65332824,12.520613631,22.975867716,27.225584761,-14.12225,-8.0440694173,"2021-10-25",36.92505173,-0.25076714341,3.8221153139,12.65332824,13.905311311,-17.645018737,-11.035931301,6,6,5,7,-40.994492524,"2022-04-04","2023-01-03","-","-","2022-11-30",0,2.1011267106,0,0,2.1011267106,97.87867027,0,0,0,0,97.87867027,0,0,97.87867027,"Grendene ON - Ações",2.1011267106,"NTN-B 760199 2045-05-15 - Operações compromissadas",0.020203018992,"Valores a receber  - Valores a receber",100
"550787<BraNa>","3kb FIA Inv Ext","38173785000177","550787","Ações Invest. no Exterior","4k Investimentos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=38173785000177","Não Há Restrição",0.15,"Até 100%","Não se Aplica","2020-08-31","2023-03-09",10429.57494,9423.8233969,110.67243623,0.8363936,0.9945695,"2022-03-29",84.096043565,1,2300,1300,1124.80176,-2.5766824288,0.14242971129,1.5008257016,3.7779648565,-6.6311793966,-0.19378526785,-7.3225086141,-2.6401859045,-21.595960005,-15.973580465,"-","-",-1.1109613498,-1.2436759583,-0.13859398268,4.1111230618,-16.36064,-9.136865256,"2020-08-31",19.578415172,-0.98518334699,2.0214155413,7.6197939692,3.1860460016,-9.5245333926,-5.5245312693,4,8,7,5,-20.966056168,"2022-03-29","2022-06-30","-","-","2023-02-28",9.9076992014,7.0763466429,0.10294981962,0.0075728629572,17.094568527,53.245661537,8.1361137897,0.59436429388,6.6931800074,-2.0995714888,66.569748139,17.96057004,1.3554031125,7.5442882639,"Equatorial ON - Ações",6.3480949264,"Localiza ON - Ações",5.0332382865,"NTN-B 760199 2025-05-15 - Títulos públicos",18.925621477
"423084<BraNa>","3r Cedar II Lb FIA","23657955000111","423084","Ações Livre","3r Gestora de Recursos Ltda","Intrag","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=23657955000111","Não Há Restrição",2,"Até 20 %","IBOVESPA FECHAMENTO","2016-08-29","2023-03-09",6352.80298,9699.8263042,65.493987014,2.0162828,2.7772777,"2022-04-12",72.599250698,263.05555556,-58.01504,-374.12367,-20.255749997,-2.3854360133,0.33367612687,-12.455569074,-10.178429919,-17.035020383,-10.597626254,-20.39525477,-13.436431343,14.882272727,20.504652267,5.6127558963,-16.467653365,0.11177580327,-0.02093880521,-14.999182572,-10.749465527,101.62828,1.8694309512,"2016-08-29",20.583783955,-1.4064888463,2.1198222383,11.484912842,8.9666727475,-10.194437643,-13.50448983,5,7,6,6,-29.676157339,"2022-04-12","2023-03-02","-","-","2023-02-28",49.343668171,0.25194299414,0,0,49.595611166,121.41134509,4.7554332065,0,0,-70.191941842,55.974836461,0,0,49.343668171,"LFT 210100 2026-03-01 - Títulos públicos",11.914871331,"Embraer ON - Ações",11.822879793,"Vibra ON - Ações",73.081419296
"588881<BraNa>","3r Radix FIA","39377954000153","588881","Ações Livre","3r Gestora de Recursos Ltda","Intrag","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=39377954000153","Não Há Restrição",3,"Até 20 %","IBOVESPA","2020-12-22","2023-03-09",67748.02549,66934.440232,101.21549572,5.2115543,6.0526891,"2022-11-04",86.10312233,130.33333333,-19,1659.75468,2173.56284,-2.6689932733,0.050118866784,-3.2203400406,-0.94320088574,-7.3221826147,-0.88478848602,6.691644992,12.193528132,14.528010844,20.150390384,"-","-",0.45146889588,0.3187542874,-7.4041526144,-3.1544355699,10.420045639,9.2918620606,"2020-12-22",18.843892688,-0.32007636984,1.9482038751,11.13557381,5.6252569688,-10.191764441,-3.1794066213,8,4,6,6,-17.400424548,"2022-11-04","2023-03-02","-","-","2023-02-28",0,8.3601182739,0,0,8.3601182739,91.995429552,0,0,0,0,91.995429552,0,0,11.005673125,"Neoenergia ON - Ações",9.9529468211,"Cury S/A ON - Ações",9.7926363309,"Vulcabras ON - Ações",30.751256277
"596361<BraNa>","4um FIA - Bdr Nivel I","40190534000142","596361","Ações Livre","4um Gestao de Recursos Ltda","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=40190534000142","Não Há Restrição",2,"Até 20 %","S&P 500","2021-06-30","2023-03-09",7763.81093,11757.943701,66.030346181,0.9320568,1.054418,"2022-03-16",88.3953802,31.833333333,-3709.18406,-3892.51847,3268.36167,-6.6252182703,-3.9061061301,-4.1030093152,-1.8258701603,-4.9778092867,1.459584842,-7.5333871432,-0.086299691247,"-","-","-","-",-2.2630595125,-2.3957741209,-4.6425017664,-0.39278472187,-6.79432,6.5417533096,"2021-06-30",23.762397808,-0.67851611858,2.4676949564,5.5615861116,14.287937412,-5.4819759,-9.9121695564,4,8,4,8,-16.001225321,"2022-03-16","2022-10-10","-","-","2023-02-28",0,0.34636894641,0,0,0.34636894641,0,89.338498576,0,0.93496741888,0,90.273465995,0,9.3735581798,27.162971549,"Visa Inc Com A - Brazilian depos receipt BDR",17.424483317,"Procter & Gamble Co Com - Brazilian depos receipt BDR",15.616866927,"Bank Of America Corp Com - Brazilian depos receipt BDR",60.204321793
"213705<BraNa>","4um Marlim Dividendos FIA","09599346000122","213705","Ações Dividendos","4um Gestao de Recursos Ltda","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=09599346000122","Não Há Restrição",2,"Não se Aplica","IBOVESPA","2008-06-30","2023-03-09",191238.47315,204369.9586,93.574649847,3.4535206,3.8743432,"2022-11-04",89.138220899,520.66666667,-2773.88056,-10065.5511,-31918.08346,0.50164382574,3.2207559659,0.65998277878,2.9371219336,-5.9071434511,0.53025067764,1.7067399434,8.0071200216,8.5744881939,14.196867733,14.937900788,-7.1425084727,1.0608442935,0.92812968505,-1.5039924086,2.745724636,245.35206,5.4444859006,"2008-06-30",18.563877727,-0.53084582395,1.917437454,6.7155511928,4.9412040535,-7.5054847489,-2.9903027335,6,6,7,5,-14.965282373,"2022-11-04","2022-12-16","-","-","2023-02-28",0,4.0216788049,0,0,4.0216788049,52.240225113,0,7.9094930105,34.727684772,0,94.877402896,0,0,4.1766874429,"Caixa Seguri ON - Ações",4.0297246631,"Sanepar UNT N2 - Cert ou rec de dep de val mob",4.0216788049,"LTN 100000 2023-07-01 - Operações compromissadas",12.228090911
"213691<BraNa>","4um Small Caps FIA","09550197000107","213691","Ações Small Caps","4um Gestao de Recursos Ltda","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=09550197000107","Não Há Restrição",2,"Não se Aplica","IBOVESPA","2008-06-30","2023-03-09",281853.17599,347232.85395,81.171229272,3.9062645,4.8895323,"2022-11-04",79.890350658,846.72222222,-1779.31882,-36769.19202,-94427.26452,-0.29089043592,2.4282217042,-1.242118613,1.0350205418,-12.725315588,-6.2879214593,-11.035134734,-5.0444144975,-11.573552331,-5.9511727918,-1.0526164073,-23.133025669,0.35512415543,0.22240954695,-3.1763972631,1.0733197814,290.62645,6.3631220508,"2008-06-30",24.643083668,-0.83599451841,2.5408390895,8.1212964349,3.039012906,-13.639692501,-10.579403497,6,6,8,4,-24.136862743,"2022-11-04","2023-03-03","-","-","2023-01-31",0,13.786017129,0,0,13.786017129,83.511311424,0,0,9.3793215995,0,92.890633023,0,0,13.878264904,"Valid ON - Ações",13.786017129,"LTN 100000 2024-01-01 - Operações compromissadas",13.267302738,"Tupy ON - Ações",40.931584773
"570117<BraNa>","4um Valor Institucional FIA","33624201000119","570117","Ações Livre","4um Gestao de Recursos Ltda","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=33624201000119","Não Há Restrição",2,"Não se Aplica","IBOVESPA FECHAMENTO","2021-01-04","2023-03-09",18689.28551,16865.412376,110.81428128,0.8424257,1.0285673,"2022-11-04",81.90282736,38,0,-603.06166,5637.29326,-1.3445840485,1.3745280916,0.032428802115,2.3095679569,-13.999265381,-7.5618712531,-8.8338929316,-3.8771716961,-8.2714342289,-2.6490546896,"-","-",-0.049771891736,-0.18248650022,-2.9259489553,1.3237680892,-15.75743,-2.0222665405,"2021-01-04",22.8102098,-0.87089373236,2.3539494884,8.059603441,3.1790142503,-10.049278109,-6.9889891048,5,7,7,5,-21.71887051,"2022-11-04","2022-12-16","-","-","2023-02-28",0,3.7953257732,0,0,3.7953257732,64.148959428,0,0,30.8889158,0,95.037875228,0,0,11.182832724,"Enauta Part ON - Ações",10.684546984,"Tupy ON - Ações",8.7627846902,"Brasil ON - Emprest -acoes e TVM cedid",30.630164399
"616508<BraNa>","6nj FIA Ie","42279510000190","616508","Ações Invest. no Exterior","Jgp Gestao Patrimonial Ltda","BNY Mellon Servicos Financeiros Dtvm SA","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=42279510000190","Não Há Restrição",0.48,"Até 100%","Não se Aplica","2021-10-05","2023-03-09",22676.14539,22460.12511,100.96179464,0.87575878,0.96855027,"2022-11-04",90.419548383,6,0,0,1550,-2.425327183,0.2937849571,0.45665883208,2.7337979869,-5.7526235376,0.68477059113,-1.0094045831,4.1203575509,"-","-","-","-",-0.7168607257,-0.84957533418,-1.5207727801,2.7289442644,-12.424122,-5.4289999735,"2021-10-05",14.83097501,-0.93645717493,1.5322154699,5.8948739659,5.4056181891,-6.0973017346,-4.1355152913,5,7,7,5,-13.142467576,"2022-03-29","2022-06-30",131,"2022-10-04","2022-11-30",16.40707405,15.472814554,0.13296753749,0,32.012856141,46.801178251,1.1865594133,1.899222957,4.1353991926,-3.5022062495,50.520153565,19.63367698,1.5694251053,5.8036962244,"Equatorial ON - Ações",5.0135419006,"LFT 210100 2024-09-01 - Títulos públicos",4.5036797744,"NTN-B 760199 2023-05-15 - Operações compromissadas",15.320917899
"350737<BraNa>","A3 FI Cotas FIA","18814971000130","350737","Ações Livre","Atmos Capital","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=18814971000130","Não Há Restrição",1.35,"Até 40 %","Não se Aplica","2013-10-29","2023-03-09",66581.81255,74958.579642,88.824805469,316.36110632,415.16848893,"2022-04-04",76.200654615,11,0,-1271.78458,-5220.48664,-4.4871956672,-1.7680835271,-0.20382811354,2.0733110413,-13.914724517,-7.4773303886,-12.612843631,-8.6946169058,-23.759453296,-18.137073757,6.0974601094,-15.982949152,-2.5759794544,-2.7086940629,-1.1226748031,3.1270422414,216.36110632,5.7522705656,"2013-10-29",24.073998776,-0.99822268959,2.4830133376,9.2145611139,4.5234219595,-13.891851424,-4.7492542081,4,8,4,8,-26.678955283,"2022-04-04","2023-01-03","-","-","2022-11-30",1.4877402534,3.7783416851,0,0,5.2660819386,60.327951774,0.41996295585,0.20161564189,5.0230160581,-4.3556890895,61.61685734,32.428252373,1.1556251585,28.564937805,"Atmos Fund Ltd / Cod: Fundo Off / Tipo: Outros / Ilhas Cayman  - Investimento no exterior",7.2965195162,"Equatorial ON - Ações",6.8504927635,"Eneva ON - Ações",42.711950084
"583642<BraNa>","Aberdeen China Eqt Dol Adv Master FIA Ie","40140491000190","583642","Ações Invest. no Exterior","Xp Allocation Asset Management Ltda","BNP Paribas","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=40140491000190","Não Há Restrição",0.2,"> 67%","Não se Aplica","2021-04-06","2023-03-09",5186.54341,5621.916981,92.255780857,66.0595536,77.8691937,"2022-07-05",84.834002333,2,-1.8412,26.38918,-820.84755,-9.4897112583,-6.7705991181,-3.2646266751,-0.98748752025,0.62872846174,7.0661225905,-9.5898788121,0.5791089754,"-","-","-","-",-4.3928823641,-4.5255969726,-3.6651725261,0.58454451837,-33.9404464,-13.691779502,"2021-04-06",29.473783527,-0.4840301055,3.0542979979,21.817836483,33.320756407,-14.005190478,-19.458175794,4,8,6,6,-30.319392019,"2022-07-05","2022-11-01","-","-","2022-11-30",0.21276283404,0.40779376625,0,0,0.62055660029,0,0,0,0,0,0,99.788436189,0,99.788436189,"Aberdeen Std Sicav I / Cod: 9000119 / Tipo: Outros / Luxemburgo  - Investimento no exterior",0.23567983799,"NTN-B 760199 2024-08-15 - Operações compromissadas",0.17211392826,"NTN-B 760199 2030-08-15 - Operações compromissadas",100.19622995
"583634<BraNa>","Aberdeen China Eqt Dolar Adv Fc FIA Ie","40140521000169","583634","Ações Invest. no Exterior","Xp Allocation Asset Management Ltda","BNP Paribas","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=40140521000169","Não Há Restrição",0.8,"> 67%","Não se Aplica","2021-04-06","2023-03-09",2834.47025,3074.7798917,92.184492868,64.9209089,77.0563506,"2022-07-05",84.251211476,72.722222222,0,5.51405,-246.10036,-9.5493828948,-6.8302707547,-3.5128357863,-1.2356966315,0.099816560578,6.5372106893,-10.546742491,-0.41865662852,"-","-","-","-",-4.4130714207,-4.5457860292,-3.8512666802,0.39845036436,-35.0790911,-14.416819547,"2021-04-06",29.414403305,-0.51677017006,3.0479938146,21.589476496,33.09239642,-14.059361633,-19.512346949,4,8,6,6,-30.517650157,"2022-07-05","2022-11-01","-","-","2022-11-30",0.27257548208,0.52243420675,0,0,0.79500968884,0,0,0,0,0,0,99.647727262,0,99.647727262,"Aberdeen Std Sicav I / Cod: 9000119 / Tipo: Outros / Luxemburgo  - Investimento no exterior",0.77876759504,"Valores a receber  - Valores a receber",0.30193499607,"NTN-B 760199 2024-08-15 - Operações compromissadas",100.72842985
"583650<BraNa>","Aberdeen China Equity Advisory FIA Ie","40750982000153","583650","Ações Invest. no Exterior","Xp Allocation Asset Management Ltda","BNP Paribas","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=40750982000153","Não Há Restrição",0.8,"> 67%","Não se Aplica","2021-04-06","2023-03-09",2452.25597,2629.7065023,93.252078429,79.6107533,88.7381752,"2023-01-30",89.714210508,50.888888889,3.85306,-9.8450700002,-662.02165,-6.8461260724,-4.1270139323,0.026535616598,2.3036747714,3.5286467064,9.9660408351,-5.6392809007,3.7413944628,"-","-","-","-",-2.4905715393,-2.6232861478,-0.093604542235,4.1561125023,-20.3892467,-5.4841725017,"2021-04-06",24.831592006,-0.50191639997,2.5734219802,13.749481982,22.78071524,-9.7541558567,-15.207141172,5,7,6,6,-24.669478867,"2022-06-30","2022-10-31",138,"2023-01-16","2022-11-30",1.8975115234,4.6051555189,0,0,6.5026670423,0,0,0,0,0,0,94.640748202,0,94.640748202,"Aberdeen Std Sicav I / Cod: 9000119 / Tipo: Outros / Luxemburgo  - Investimento no exterior",3.0701686228,"NTN-B 760199 2024-08-15 - Operações compromissadas",1.8802898736,"Diferencial de swap a receber  - Diferencial de swap a receber",99.591206698
"478784<BraNa>","Absolute Alpha Glob II Mast FIA","30797392000122","478784","Ações Livre","Absolute","BNY Mellon Servicos Financeiros Dtvm SA","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=30797392000122","Não Há Restrição",0.1,"Até 40 %","CDI","2018-08-21","2023-03-09",102687.57909,110828.20562,92.654733973,1.55675385,1.56304496,"2023-02-14",99.597509339,1,-14.241,4928.665,-22878.87533,0.36022446257,3.0793366027,1.5314127566,3.8085519114,3.4442219203,9.881616049,10.861177466,18.62508043,25.78009523,31.40247477,29.69441921,7.6140099482,0.16424514943,0.031530540946,0.50763022919,4.7573472737,55.675385,2.4872844784,"2018-08-21",7.8514619081,-0.21278166584,0.82461154043,7.9143632613,10.517573865,-1.0219073409,-4.6478612825,8,4,8,4,-5.0527880405,"2022-04-08","2022-06-14",80,"2022-08-03","2022-11-30",3.6633641967,6.8399885834,0,0,10.50335278,20.582963956,0.77281552281,6.4903427287,0,-13.867965319,13.978156888,20.340847336,55.393321996,55.393321996,"Ishares Ibovespa Fundo de Indice",20.340847336,"Abs Alpha Offshore S / Cod: Absoffsp / Tipo: Outros / Estados Unidos da America  - Investimento no exterior",7.6518446089,"Klabin S/A PN - Ações",83.386013941
"478806<BraNa>","Absolute Alpha Global II Fc FIA","30797371000107","478806","Ações Livre","Absolute","BNY Mellon Servicos Financeiros Dtvm SA","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=30797371000107","Não Há Restrição",1.9,"Até 40 %","CDI","2018-08-21","2023-03-09",102829.63411,110825.81868,92.784908184,1.39408365,1.40182862,"2023-02-02",99.447509497,51.944444444,128,4617.83297,-20618.25921,0.22132774975,2.9404398899,1.0498514825,3.3269906373,2.5769763663,9.014370495,8.7633655348,16.528690841,20.074099534,25.696479073,21.260011984,-0.82039727786,0.11032299917,-0.022391609309,0.1511084658,4.4008255103,39.408365,-0.16552662364,"2018-08-21",7.6426712602,-0.46018962927,0.80242949348,7.5405076652,10.362336751,-1.1885360539,-4.77460438,7,5,8,4,-5.3216776602,"2022-04-08","2022-06-14",80,"2022-08-03","2023-02-28",3.7623075665,6.91532311,0,0,10.677630676,20.597766932,0.77337132077,6.4950104912,0,-13.877938963,13.98820978,20.355476185,55.433160087,55.433160087,"Ishares Ibovespa Fundo de Indice",20.355476185,"Abs Alpha Offshore S / Cod: Absoffsp / Tipo: Outros / Estados Unidos da America  - Investimento no exterior",7.657347707,"Klabin S/A PN - Ações",83.445983979
"567582<BraNa>","Absolute Endurance Fc FIA","39959422000124","567582","Ações Valor/Crescimento","Absolute","BNY Mellon Servicos Financeiros Dtvm SA","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=39959422000124","Não Há Restrição",1.5,"Até 20 %","Não se Aplica","2020-12-30","2023-03-09",36105.73066,19847.708138,181.91385327,1.02931045,1.14718525,"2022-11-04",89.724867889,9,0,1100,27180.00467,0.10340704375,2.8225191839,1.7072776089,3.9844167637,-8.3523154807,-1.914921352,-0.59326281043,3.7037123251,8.0950038426,13.717383382,"-","-",1.7790194743,1.6463048658,-2.2377144909,2.0120025536,2.931045,6.942263721,"2020-12-30",22.100018147,-0.59297834347,2.2825698611,6.4187520991,4.4604733191,-11.128829972,-3.2195393311,6,6,7,5,-16.491018652,"2022-04-04","2022-07-14",148,"2022-11-04","2022-03-31",0.048614341396,0.038933561014,0,0,0.087547902409,0,0,0,0,0,0,0,100.18118334,100.18118334,"Absolute Endurance Master FIA",0.043801597976,"Valores a receber  - Valores a receber",0.017193168173,"LTN 100000 2023-07-01 - Operações compromissadas",100.24217811
"567272<BraNa>","Absolute Endurance Master FIA","39959460000187","567272","Ações Valor/Crescimento","Absolute","BNY Mellon Servicos Financeiros Dtvm SA","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=39959460000187","Não Há Restrição",0.1,"Até 20 %","Não se Aplica","2020-12-30","2023-03-09",36089.88742,19861.869918,181.70437914,1.09370952,1.22290037,"2022-11-04",89.435701128,1,-37.4,944.117,26826.39424,0.22073385553,2.9398459957,2.2033837295,4.4805228843,-7.9055776072,-1.4681834785,1.6586103438,5.8838624899,14.458492345,20.080871885,"-","-",1.8291084087,1.6963938002,-1.9460539981,2.3036630464,9.3709520001,9.7993737424,"2020-12-30",23.21012438,-0.46983999833,2.3972264973,7.0087913238,4.0756036223,-11.512122131,-3.3545105486,6,6,8,4,-17.211864689,"2022-04-04","2022-07-14",129,"2022-10-06","2021-12-31",1.4197168859,1.227689939,0,0,2.6474068248,73.350862844,8.1603070996,14.319016305,0,0,95.830186249,0,0,9.5334818873,"Petrobras PN - Ações",6.6480302927,"Btgp Banco UNT - Cert ou rec de dep de val mob",5.1316531006,"Meta Platforms, Inc Com A - Brazilian depos receipt BDR",21.313165281
